name,addition,image,num_of_people,link,time_to_prepare,time_to_cook,guide
Tôm viên chiên,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/16/tom-vien-chien/0313.jpg,3 - 4 người,http://www.amthuc365.vn/cong-thuc/664-tom-vien-chien.html,Chuẩn bị: 10 phút,Thực hiện: 15 phút,"Tôm lột vỏ, bóc chỉ đen. Hành khô lột vỏ. Cho tôm, hành khô vào máy xay thịt xay nhuyễn."
Cơm thịt trứng,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/16/com-thit-trung/8c1c.jpg,3 - 4 người,http://www.amthuc365.vn/cong-thuc/671-com-thit-trung.html,Chuẩn bị: 15 phút,Thực hiện: 20 phút,"Thịt lợn rửa sạch cắt miếng vừa ăn. Ướp thịt với muối, nước tương đậu nành, dầu mè, dầu cá, hạt tiêu trắng. Thêm chút tinh bột khoai mì vào ướp cùng thịt (có thể là bột bắp) trong vòng 30 phút."
Trứng ốp-lết bắp cải,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/16/trung-oplet-bap-cai/f43b.jpg,3 - 4 người,http://www.amthuc365.vn/cong-thuc/676-trung-oplet-bap-cai.html,Chuẩn bị: 10 phút,Thực hiện: 15 phút,"Bắp cải cắt nhỏ. Hành tây thái nhỏ. Đun nóng dầu trong chảo lớn, cho hành tây vào xào vàng thơm, tiếp tục cho bắp cải vào xào cùng cho hơi chín. Sau đó, cho hạt tiêu vào muối vào đảo đểu. Cho kem chua vào một chảo vừa, cho lên bếp trong nhiệt độ thấp."
Chicken Croquet,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/16/chicken-croquet/4615.jpg,2 - 3 người,http://www.amthuc365.vn/cong-thuc/672-chicken-croquet.html,Chuẩn bị: 15 phút,Thực hiện: 30 phút,"Thịt gà rửa sạch, xay nhuyễn. Hành tây lột vỏ, cắt miếng vừa ăn. Đun nóng bơ trên chảo, cho hành tây vào xào thơm, trút toàn bộ bột mì vào chảo, đảo cho vàng. Cho thêm sữa vào đảo đều tay, cho thịt gà đã xay nhuyễn vào, thêm bột nghệ và gia vị vào cho vừa ăn. Tắt bếp, để nguội. Vo viên từng miếng gà."
Tôm cuộn hoành thánh chiên,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/16/tom-cuon-hoanh-thanh-chien/a30c.jpg,2 người,http://www.amthuc365.vn/cong-thuc/673-tom-cuon-hoanh-thanh-chien.html,Chuẩn bị: 10 phút,Thực hiện: 20 phút,"Tôm chọn con còn sống, bóc vỏ, rút chỉ đen, giữ lại phần đuôi. Ướp tôm với nước cốt gừng, bột nêm, để khoảng 10 phút. Trải hoành thánh trên dĩa, đặt tôm vào giữa, cuộn tròn lại."
Chạo tôm,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/16/chao-tom/1fda.jpg,3 - 4 người,http://www.amthuc365.vn/cong-thuc/667-chao-tom.html,Chuẩn bị: 15 phút,Thực hiện: 20 phút,"Tôm bóc vỏ, lột chỉ đen, lau khô, cho vào cối quết thật nhuyễn cùng giò sống và gia vị: muối, đường, nước mắm, dầu ăn và bột bắp. Trứng đập vào tô, đánh đều."
Tôm tích rang tỏi,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/16/tom-tich-rang-toi/0048.jpg,3 - 4 người,http://www.amthuc365.vn/cong-thuc/674-tom-tich-rang-toi.html,Chuẩn bị: 15 phút,Thực hiện: 45 phút,"Tôm tích sống rạch một đường từ cổ đến đuôi, rửa sạch, để ráo."
Chả gà rán,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/16/cha-ga-ran/b2c8.jpg,3 - 4 người,http://www.amthuc365.vn/cong-thuc/677-cha-ga-ran.html,Chuẩn bị: 15 phút,Thực hiện: 20 phút,"Ức gà cho vào túi bóng, dùng chày đập dẹt và hơi nát, để thịt mềm hơn. Sau đó, bỏ thịt ra, thái lát mỏng dài."
Khoai tây chiên,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/16/khoai-tay-chien/156c.jpg,3 - 4 người,http://www.amthuc365.vn/cong-thuc/675-khoai-tay-chien.html,Chuẩn bị: 5 phút,Thực hiện: 10 phút,"Làm nóng lò nướng lên 430 độ F. Khoai tây gọt vỏ, rửa sạch và để khô ráo. Dùng dao nhọn, cắt ngang của khoai, sau đó xoay từng miếng và cắt theo chiều dọc. Cho khoai vào bát."
Bông bí dồn cá thác lác chiên giòn,"Chọn bông bí còn búp, không nở lớn quá dồn cá vào sẽ rất khó. Đợi dầu ăn thật nóng già rồi mới cho bông bí vào chiên trên lửa lớn.",http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/bong-bi-don-ca-thac-lac-chien-gion/d5af.jpg,2 - 3 người,http://www.amthuc365.vn/cong-thuc/683-bong-bi-don-ca-thac-lac-chien-gion.html,Chuẩn bị: 5 phút,Thực hiện: 25 phút,"Cá thác lác quết dẻo với hạt nêm, đường, nước mắm, hành tím và tỏi băm.Bông bí rửa sạch, tách lấy nhụy, để ráo Dồn thác lác vào trong bông bí, để riêng."
Gà xiên nướng kèm rau,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/ga-xien-nuong-kem-rau/81a3.jpg,N/A,http://www.amthuc365.vn/cong-thuc/679-ga-xien-nuong-kem-rau.html,Chuẩn bị: 15 phút,Thực hiện: 45 phút,"Ớt bỏ hạt, thái thành miếng vuông nhỏ. Hành tây cắt làm đôi, sau đó xoay ngang cắt khúc. Cắt ức gà thành miếng nhỏ theo hình khối vừa ăn."
Rau củ chiên giòn,"Cách pha bột bằng nước đá vừa tan là để món ăn được giòn. Trước khi nhúng vào bột ướt, nên nhúng rau củ qua bột khô. Có thể nêm thêm gia vị tùy theo ý thích và thay đổi các loại rau củ tùy theo khẩu vị.",http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/rau-cu-chien-gion/ae70.jpg,3 - 4 người,http://www.amthuc365.vn/cong-thuc/680-rau-cu-chien-gion.html,Chuẩn bị: 10 phút,Thực hiện: 35 phút,"Tất cả rau củ sơ chế sạch, vẩy ráo, để nguyên không xắt. Nước đá để tan gần hết, cho vào lòng đỏ trứng và bột, trộn đều."
Hoành thánh chiên,"Hoành thánh rất nhanh vàng nên hoành thánh vừa vàng thì vớt ra ngay. Nên quết kỹ giò sống trước khi trộn với thịt cua để khi chiên, nhân sẽ dai hơn.",http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/hoanh-thanh-chien/e621.jpg,3 - 4 người,http://www.amthuc365.vn/cong-thuc/682-hoanh-thanh-chien.html,Chuẩn bị: 10 phút,Thực hiện: 30 phút,"Nấm mèo ngâm nước, cắt bỏ chân, rửa sạch, xắt sợi. Hành lá rửa sạch, xắt nhỏ. Bún tàu ngâm nước, xắt nhỏ."
Bánh dâu cam tráng miệng cực ngon,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/banh-dau-cam-trang-mieng-cuc-ngon/75b6.jpg,N/A,http://www.amthuc365.vn/cong-thuc/689-banh-dau-cam-trang-mieng-cuc-ngon.html,Chuẩn bị: 15 phút,Thực hiện: 60 phút,"Làm nóng lò nướng đến 190,5 độ C (tương đương 375 độ F). Trải đều các miếng giấy lót cupcake"
Tôm hùm áp chảo,"Chọn tôm hùm khoảng 350g mỗi con là vừa ngon. Khi lấy chỉ lưng, thay vì rọc ở phần lưng nên rọc phần dưới bụng. Tôm hùm ăn nhanh ngán nên không cho nhiều dầu khi làm nước xốt, và nên tận dụng chảo chiên tôm để làm xốt.",http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/tom-hum-ap-chao/168f.jpg,3 - 4 người,http://www.amthuc365.vn/cong-thuc/686-tom-hum-ap-chao.html,Chuẩn bị: 10 phút,Thực hiện: 20 phút,"Tôm hùm bỏ đầu, bỏ chỉ lưng, lấy phần gạch để riêng. Ướp tôm với muối, tiêu. Búng một lớp mỏng bột mì áo vào tôm, cuộn lại. Đem tôm đi áp chảo. Đậy nắp lại cho tôm mau chín. Tôm chín cho ra đĩa."
Bánh khoai pho mát,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/banh-khoai-pho-mat/6256.jpg,N/A,http://www.amthuc365.vn/cong-thuc/690-banh-khoai-pho-mat.html,Chuẩn bị: 15 phút,Thực hiện: 20 phút,"Khoai lang hấp chín, nghiền nhuyễn thành bột. Nghiền ngay lúc khoai còn nóng sẽ dễ dàng hơnPho mát cắt thành từng thanh cỡ ngón tay út. Dài khoảng 4 – 5 cm"
Cá xốt bọt kem,"Hoa hẹ, cà rốt luộc xong chần ngay qua nước lạnh có đá cục để giữ màu rau củ tươi ngon.",http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/ca-xot-bot-kem/e4c8.jpg,N/A,http://www.amthuc365.vn/cong-thuc/685-ca-xot-bot-kem.html,Chuẩn bị: 10 phút,Thực hiện: 20 phút,"Phi lê cá chẽm chia ba lát. Lát đầu hấp chín, vo qua lớp mè đen đã rang vàng. Lát hai chiên tái vàng hai mặt. Lát cuối cùng lăn qua bột chiên giòn rán xù."
Xoài dầm thạch đen,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/xoai-dam-thach-den/2eee.jpg,3 - 4 người,http://www.amthuc365.vn/cong-thuc/687-xoai-dam-thach-den.html,Chuẩn bị: 1 phút,Thực hiện: 2 phút,"Lấy xoài chín đã để sẵn trong tủ lạnh ra, cắt thành những miếng to để nguyên vỏ. Dùng dao cắt xoài thành những ô vuông nhỏ rồi cho vào cốc."
Hoa quả ướp socola,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/hoa-qua-uop-socola/6953.jpg,3 - 4 người,http://www.amthuc365.vn/cong-thuc/688-hoa-qua-uop-socola.html,Chuẩn bị: 10 phút,Thực hiện: 30 phút,"Trái cây rửa sạch, dâu tây bỏ cuống, cắt làm đôi hoặc có thể làm 4. Cho vào bát hoặc chảo chống dính. Cho vào tủ đá để đông lạnh."
Tôm phong sa,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/tom-phong-sa/8db5.jpg,2 người,http://www.amthuc365.vn/cong-thuc/684-tom-phong-sa.html,Chuẩn bị: 10 phút,Thực hiện: 30 phút,"Tôm mua về rửa sạch, rạch sống lưng, rút chỉ đen, ướp trước với muối, tiêu, để thấm khoảng 10 phút."
Tép khô kho dứa,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/tep-kho-kho-dua/b009.jpg,N/A,http://www.amthuc365.vn/cong-thuc/695-tep-kho-kho-dua.html,Chuẩn bị: 10 phút,Thực hiện: 10 phút,"Ngâm tép vào thố nước lạnh, dùng tay khuấy đều để cát lắng xuống. Đổ nước bẩn đi, lặp lại lần thứ hai để tép được sạch."
Bánh gato tá,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/banh-gato-ta/908a.jpg,N/A,http://www.amthuc365.vn/cong-thuc/691-banh-gato-ta.html,Chuẩn bị: 15 phút,Thực hiện: 30 phút,"Xay nhuyễn bánh quy rồi trộn đều với bơ đã nóng chảy, đổ vào khuôn và ấn thật chặt bánh xuống. Cho khuôn vào tủ lạnh khoảng 5 phút. Làm nóng lò nướng đến 160 độ C."
Thơm giòn gỏi chân gà rút xương,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/thom-gion-goi-chan-ga-rut-xuong/66bf.jpg,3 - 4 người,http://www.amthuc365.vn/cong-thuc/694-thom-gion-goi-chan-ga-rut-xuong.html,Chuẩn bị: 10 phút,Thực hiện: 15 phút,"Luộc chân gà trong nước có pha giấm cho trắng khoảng 5 phút, vớt chân gà thả ngay vào chậu nước có ít viên đá lạnh cho giòn. Dùng dao đầu nhọn lóc tách bỏ hết xương gà."
Salad bắp cải cà rốt,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/salad-bap-cai-ca-rot/4d4c.jpg,4 - 5 người,http://www.amthuc365.vn/cong-thuc/693-salad-bap-cai-ca-rot.html,Chuẩn bị: 5 phút,Thực hiện: 10 phút,"Cà rốt gọt vỏ, rửa sạch rồi thái sợi. Cải bắp bỏ phần lá già bên ngoài, thái sợi rồi ngâm rửa sạch, để ráo. Hành củ thái lát mỏng. Cho tất cả rau đã thái sợi vào một tô trộn salad."
Thơm mềm thịt xiên xá xíu,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/thom-mem-thit-xien-xa-xiu/72f6.jpg,2 - 3 người,http://www.amthuc365.vn/cong-thuc/692-thom-mem-thit-xien-xa-xiu.html,Chuẩn bị: 10 phút,Thực hiện: 20 phút,"Thịt thái mỏng thành miếng. Hành xắt khoanh.Làm hỗn hợp ướp gồm : 1 muỗng canh dầu mè, 1 muỗng canh bột xá xíu, 1/2 muỗng nhỏ muối, 1/2 muỗng nhỏ đường, 1 muỗng nhỏ dầu hào, ít hạt nêm, trộn đều."
Thịt heo om hành,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/thit-heo-om-hanh/5c95.jpg,N/A,http://www.amthuc365.vn/cong-thuc/696-thit-heo-om-hanh.html,Chuẩn bị: 10 phút,Thực hiện: 15 phút,"Thịt heo rửa sạch với nước muối pha loãng, dùng dao xẻ làm đôi nếu miếng thịt dày. Bạn nhớ dùng dao cạo sạch lớp bẩn trên da heo rồi rửa sạch lại.Gừng cạo vỏ, tỏi bóc vỏ, hành lá thái nhỏ, để dành lại vài nhánh hành để bỏ vào sau cùng. Dùng chày giã gừng, tỏi cho nhuyễn."
Cá quả xào ngó sen,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/ca-qua-xao-ngo-sen/c502.jpg,N/A,http://www.amthuc365.vn/cong-thuc/699-ca-qua-xao-ngo-sen.html,Chuẩn bị: 10 phút,Thực hiện: 20 phút,"Cá quả cắt lát mỏng. Ướp phi-lê cá với chút nước mắm chấm ngon, tiêu, hạt nêm và it bột bắp. Ngó sen bỏ thân già bao bên ngoài, rửa sạch. Dầu sôi trong chảo cho cá vào chiên sănHành lá, thì là cắt khúc. Lấy riêng đầu hành đập giập."
Gan heo xào hành tây,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/gan-heo-xao-hanh-tay/1ed6.jpg,N/A,http://www.amthuc365.vn/cong-thuc/702-gan-heo-xao-hanh-tay.html,Chuẩn bị: 10 phút,Thực hiện: 15 phút,"Hành tây lột vỏ thái miếng mỏng. Gừng rửa sạch, thái chỉ. Ớt đỏ thái như hành tây"
Lạ miệng món trứng tráng ngao,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/la-mieng-mon-trung-trang-ngao/0042.jpg,2 - 3 người,http://www.amthuc365.vn/cong-thuc/697-la-mieng-mon-trung-trang-ngao.html,Chuẩn bị: 3 phút,Thực hiện: 7 phút,"Ngao, hành hoa rửa sạch. Hành hoa thái nhỏ, để riêng phần cuống hành màu trắng."
Gan heo chiên tỏi,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/gan-heo-chien-toi/ada2.jpg,2 người,http://www.amthuc365.vn/cong-thuc/701-gan-heo-chien-toi.html,Chuẩn bị: 5 phút,Thực hiện: 15 phút,"Gan rửa sạch, để lên rổ cho ráo nước. Ngâm gan vào sữa tươi khoảng 30 phút để thải hết chất độc ra ngoài rồi vớt ra, cắt gan thành từng miếng vừa ăn, ướp với 1 thìa cà phê muối, 1 thìa cà phê đường và chút hạt tiêu khoảng 30 phút."
Mực chiên ớt,"Món mực chiên ớt, xốt mayonnaise nên ăn ngay sau khi chiên mực cho mực được giòn và thơm. Món ăn này rất hấp dẫn nhờ sự kết hợp rất hài hòa giữa vị ngọt giòn của mực với vị béo của mayonnaise. Nước cốt chanh và vỏ chanh làm món ăn có mùi thơm vô cùng dễ chịu.",http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/muc-chien-ot/222c.jpg,2 - 3 người,http://www.amthuc365.vn/cong-thuc/704-muc-chien-ot.html,Chuẩn bị: 5 phút,Thực hiện: 15 phút,"Mực làm sạch, để ráo. Trộn bột với bột ớt và chút muối. Lăn từng miếng mực qua hỗn hợp bột cho bột bám đều hai mặt."
Thịt cuộn rong biển,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/thit-cuon-rong-bien/54c8.jpg,2 người,http://www.amthuc365.vn/cong-thuc/700-thit-cuon-rong-bien.html,Chuẩn bị: 10 phút,Thực hiện: 20 phút,Cắt thịt heo thành các miếng mỏng dài.
Cá quả kho tỏi ớt,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/ca-qua-kho-toi-ot/8576.jpg,N/A,http://www.amthuc365.vn/cong-thuc/698-ca-qua-kho-toi-ot.html,Chuẩn bị: 10 phút,Thực hiện: 20 phút,"Cá làm sạch, rán vàng nhưng không nên rán vàng quá. Bước này giúp làm rắn cá đồng thời khử mùi tanh."
Cánh gà rán tẩm vừng kiểu Hàn,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/canh-ga-ran-tam-vung-kieu-han/767d.jpg,2 - 3 người,http://www.amthuc365.vn/cong-thuc/705-canh-ga-ran-tam-vung-kieu-han.html,Chuẩn bị: 15 phút,Thực hiện: 25 phút,"Cánh gà chặt làm đôi, rửa sạch với nước muối pha loãng. Để lên rổ cho ráo nước."
Sườn nướng kiểu Hàn Quốc,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/suon-nuong-kieu-han-quoc/b3be.jpg,N/A,http://www.amthuc365.vn/cong-thuc/707-suon-nuong-kieu-han-quoc.html,Chuẩn bị: 15 phút,Thực hiện: 30 phút,"Sườn rửa sạch, chặt miếng vừa ăn.Bằm nhỏ tỏi, gừng và hành. Tiêu đen rang qua cho thơm, giã dập."
Súp chè đậu đen,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/sup-che-dau-den/a558.jpg,2 - 3 người,http://www.amthuc365.vn/cong-thuc/703-sup-che-dau-den.html,Chuẩn bị: 5 phút,Thực hiện: 40 phút,"Ngâm đậu đen vào nước trước vài tiếng, hoặc qua đêm càng tốt. Rửa sạch và cho vào nồi, thêm 8 chén nước, đặt lên bếp đun. Đun sôi rồi nhỏ lửa âm ỉ đến khi đậu mềm nhừ. Công đoạn này sẽ dễ dàng và nhanh hơn nhiều nếu bạn có 1 cái nồi hầm."
Tôm rang me,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/tom-rang-me/5eb4.jpg,3 - 4 người,http://www.amthuc365.vn/cong-thuc/706-tom-rang-me.html,Chuẩn bị: 10 phút,Thực hiện: 20 phút,"Cắt tôm, nếu không thích ăn đầu thì có thể bỏ đầu hoặc k thì chỉ cắt râu. Ăn cả đầu tôm và mắt tôm thì rất tốt, nghe nói có nhiều canxi lắm cả nhà ạ. Rửa sạch để ráo tôm rồi ướp tôm khoảng 15 phút với một chút bột canh hay muối tiêu. Nếu có màu điều thì có thể ướp thêm cùng vào để làm màu tôm đẹp hơn."
Nấm tươi om cà chua,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/nam-tuoi-om-ca-chua/0cc2.jpg,N/A,http://www.amthuc365.vn/cong-thuc/712-nam-tuoi-om-ca-chua.html,Chuẩn bị: 10 phút,Thực hiện: 20 phút,"Cà chua bỏ hạt cắt nhỏNấm rơm bổ đôi, lá hẹ cắt khúc."
Vịt nướng xốt cay,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/vit-nuong-sot-cay/fb24.jpg,N/A,http://www.amthuc365.vn/cong-thuc/708-vit-nuong-xot-cay.html,Chuẩn bị: 5 phút,Thực hiện: 15 phút,Cho vào nồi nước ½ muỗng café muối và luộc chín trứng vịt lộn trong nồi nước này.
Súp ghẹ ngon ngọt,,http://gl.amthuc365.vn/thumbnails/415/305///uploads//content/2012/03/17/sup-ghe-ngon-ngot/3aea.jpg,N/A,http://www.amthuc365.vn/cong-thuc/715-sup-ghe-ngon-ngot.html,Chuẩn bị: 10 phút,Thực hiện: 35 phút,"Ghẹ mua về rửa sạch, bỏ vào nồi luộc chín, bạn nhớ đậy nắp nồi, ghẹ sẽ ra nước nên không cần đổ nước."
